SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-12-2019,Vacant Land,2276 County Line Rd,Dale,TX,78616,175000,,,Caldwell/Fayette,,173804,,186,,,Sold,,,http://www.redfin.com/TX/Dale/2276-County-Line-Rd-78616/home/34000063,ACTRIS,5289960,N,Y,30.0149041,-97.5874294
PAST SALE,November-29-2019,Vacant Land,198 Arabian Stallion Run,Dale,TX,78616,99000,,,Dale,,43740,,46,,,Sold,,,http://www.redfin.com/TX/Dale/198-Arabian-Stallion-Run-78616/home/33980416,ACTRIS,5259463,N,Y,30.031782,-97.66042
PAST SALE,July-31-2019,Vacant Land,1111 Braden St,Lockhart,TX,78644,18000,,,Caldwell/Fayette,,4312,,167,,,Sold,,,http://www.redfin.com/TX/Lockhart/1111-Braden-St-78644/home/33989503,ACTRIS,1965154,N,Y,29.8940543,-97.6809067
PAST SALE,October-11-2019,Vacant Land,601 sabine,Lockhart,TX,78644,29000,,,Lockhart,,5628,,95,,,Sold,,,http://www.redfin.com/TX/Lockhart/601-Sabine-St-78644/home/144107205,ACTRIS,8630315,N,Y,29.8806331,-97.6634681
PAST SALE,August-12-2019,Vacant Land,7537 N US Highway 183,Lockhart,TX,78644,99500,,,Caldwell/Fayette,,51662,,155,,,Sold,,,http://www.redfin.com/TX/Lockhart/7537-N-U-S-Hwy-183-78644/home/39523011,ACTRIS,8358102,N,Y,29.987841,-97.688799
PAST SALE,October-30-2019,Vacant Land,821 Fir Ln,Lockhart,TX,78644,115000,,,Lockhart,,32016,,76,,,Sold,,,http://www.redfin.com/TX/Lockhart/821-Fir-Ln-78644/home/33987794,ACTRIS,8079622,N,Y,29.8845325,-97.6838703
PAST SALE,November-22-2019,Vacant Land,501 N Commerce St,Lockhart,TX,78644,42000,,,Caldwell/Fayette,,24500,,53,,,Sold,,,http://www.redfin.com/TX/Lockhart/501-N-Commerce-St-78644/home/33984735,ACTRIS,5257241,N,Y,29.8882909,-97.6726151
PAST SALE,November-19-2019,Vacant Land,601 San Saba St,Lockhart,TX,78644,30000,,,Lockhart,,5619,,56,,,Sold,,,http://www.redfin.com/TX/Lockhart/601-San-Saba-St-78644/home/33986505,ACTRIS,8070274,N,Y,29.881143,-97.664383
PAST SALE,May-1-2019,Vacant Land,608 E Market St,Lockhart,TX,78644,44000,,,Caldwell/Fayette,,14723,,258,,,Sold,,,http://www.redfin.com/TX/Lockhart/608-E-Market-St-78644/home/33982776,ACTRIS,3255979,N,Y,29.884185,-97.666822
PAST SALE,January-18-2019,Vacant Land,1946 Homannville Trl,Lockhart,TX,78644,159000,,,Caldwell/Fayette,,436035,,361,,,Sold,,,http://www.redfin.com/TX/Lockhart/1946-Homannville-Trl-78644/home/145132025,ACTRIS,1337478,N,Y,29.986348,-97.664631
