SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-9-2019,Vacant Land,0 Clearview Dr,Lone Oak,TX,75453,20000,0,,Rolling Hills Sec I,,12066,,263,,,Sold,,,http://www.redfin.com/TX/Unknown/Clearview-75453/home/33858926,NTREIS,14033048,N,Y,32.938361,-95.981427
PAST SALE,November-5-2019,Vacant Land,Mill St,Lone Oak,TX,75453,20000,0,,Orig Town Of Lone Oak,,13591,,175,,,Sold,,,http://www.redfin.com/TX/LONE-OAK/MILL-ST-75453/home/162142911,NTREIS,14208504,N,Y,32.990786,-95.941729
PAST SALE,September-4-2018,Vacant Land,0 Rodeo Dr,Quinlan,TX,75474,20000,0,,Sunset Shores,,10367,,602,,,Sold,,,http://www.redfin.com/TX/Quinlan/2657-Rodeo-Dr-75474/home/33726525,NTREIS,13900922,N,Y,32.854123,-96.064458
PAST SALE,September-4-2018,Vacant Land,0 Rodeo Dr,Quinlan,TX,75474,20000,0,,Sunset Shores,,9670,,602,,,Sold,,,http://www.redfin.com/TX/Quinlan/2665-Rodeo-Dr-75474/home/33726527,NTREIS,13900967,N,Y,32.853955,-96.064672
PAST SALE,December-17-2019,Vacant Land,108 Sawyers Dr,Quinlan,TX,75474,20000,0,,Last Frontier Add,,33715,,133,,,Sold,,,http://www.redfin.com/TX/Quinlan/108-Sawyers-Dr-75474/home/33878249,NTREIS,14228807,N,Y,32.901327,-96.11005
PAST SALE,October-12-2018,Vacant Land,1703 Washington St,Commerce,TX,75428,20000,0,,Orig Town Of Commerce,,9496,,564,,,Sold,,,http://www.redfin.com/TX/Commerce/1703-Washington-St-75428/home/33838934,NTREIS,13936451,N,Y,33.2459254,-95.9005909
PAST SALE,October-2-2018,Vacant Land,4784 Marian Ln,Royse City,TX,75189,20000,0,,Hoffman Estates,,87120,,574,,,Sold,,,http://www.redfin.com/TX/Royse-City/4784-Marian-Ln-75189/home/33716759,NTREIS,13937463,N,Y,32.9684371,-96.2569696
PAST SALE,August-12-2019,Vacant Land,1205 Sayle St,Greenville,TX,75401,20000,0,,Orig Town Of Greenville,,15246,,260,,,Sold,,,http://www.redfin.com/TX/Greenville/1205-Sayle-St-75401/home/33849239,NTREIS,14139654,N,Y,33.14944,-96.115058
PAST SALE,May-21-2019,Vacant Land,1717 Northshore Rd,Hawk Cove,TX,75474,19900,0,,Whiskers Retreat Instl #1,,45390,,343,,,Sold,,,http://www.redfin.com/TX/Quinlan/1717-N-Shore-Rd-75474/home/33873234,NTREIS,14042185,N,Y,32.8882786,-96.0793337
PAST SALE,August-14-2018,Vacant Land,Lot 34 Shady Woods Dr,Quinlan,TX,75474,19900,,,Shady Woods Est,,29795,,623,,,Sold,,,http://www.redfin.com/TX/Quinlan/Lot-34-Shady-Woods-Dr-75474/home/146169762,HARMLS,16677962,N,Y,32.872809,-96.095101
PAST SALE,August-14-2018,Vacant Land,Shady Woods Dr,Quinlan,TX,75474,19900,0,,Shady Woods Est,,29795,,623,,,Sold,,,http://www.redfin.com/TX/Quinlan/1654-Shady-Woods-Dr-75474/home/33777158,NTREIS,13882949,N,Y,32.872868,-96.095184
PAST SALE,May-1-2019,Vacant Land,Fox Point Rd,Quinlan,TX,75474,19900,0,,Fox Point Club Sec I,,35981,,363,,15,Sold,,,http://www.redfin.com/TX/Unknown/Fox-Point-Rd-75474/home/33811384,NTREIS,13982664,N,Y,32.876898,-96.059488
PAST SALE,January-17-2020,Vacant Land,9694 Mulberry Ln,Quinlan,TX,75474,19900,0,,Hickory Hollow Add,,13068,,102,,7,Sold,,,http://www.redfin.com/TX/Quinlan/9694-Mulberry-Ln-75474/home/33815636,NTREIS,14110554,N,Y,32.87455,-96.082212
PAST SALE,February-13-2020,Vacant Land,2306 Gilmer St,Caddo Mills,TX,75135,19900,0,,Catherine Havins Survey,,9148,,75,,,Sold,,,http://www.redfin.com/TX/Caddo-Mills/2306-Gilmer-St-75135/home/33771310,NTREIS,14264498,N,Y,33.065115,-96.229072
PAST SALE,May-3-2018,Vacant Land,Lewald Ln,West Tawakoni,TX,75474,19500,0,,Lewalds Place Add,,21257,,726,,4,Sold,,,http://www.redfin.com/TX/Unknown/Lewald-Ln-75474/home/33830122,NTREIS,13772396,N,Y,32.907468,-96.050728
