SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-23-2019,Vacant Land,125 Mohave Dr E,Lake Kiowa,TX,76240,28900,0,,Lake Kiowa Map 12,,14985,,421,,256,Sold,,,http://www.redfin.com/TX/Gainesville/125-Mohave-Dr-E-76240/home/143835189,NTREIS,13923070,N,Y,33.5806272,-97.0094306
PAST SALE,August-3-2020,Vacant Land,201 E Pueblo,Lake Kiowa,TX,76240,38000,0,,Lake Kiowa,,13068,,44,,260,Sold,,,http://www.redfin.com/TX/Gainesville/201-Pueblo-Dr-76240/home/102137881,NTREIS,14290099,N,Y,33.5553516,-96.9968497
PAST SALE,June-25-2020,Vacant Land,128 Mohave Dr E,Lake Kiowa,TX,76240,29900,0,,Lake Kiowa Map 12,,15987,,83,,260,Sold,,,http://www.redfin.com/TX/Gainesville/128-Mohave-Dr-E-76240/home/107349440,NTREIS,14278415,N,Y,33.5814157,-97.0106138
PAST SALE,August-12-2019,Vacant Land,121 Kiowa Dr S,Lake Kiowa,TX,76240,49500,0,,Lake Kiowa,,17685,,401,,260,Sold,,,http://www.redfin.com/TX/Gainesville/121-Kiowa-Dr-76240/home/167106221,NTREIS,14093295,N,Y,33.5544337,-97.0162805
PAST SALE,October-15-2019,Vacant Land,129 Mohave Dr E,Lake Kiowa,TX,76240,28900,0,,Lake Kiowa Map 12,,14985,,337,,255,Sold,,,http://www.redfin.com/TX/Gainesville/129-Mohave-Dr-E-76240/home/143834534,NTREIS,14065786,N,Y,33.5810394,-97.0094229
PAST SALE,April-1-2019,Vacant Land,24 Bonham Ct,Valley View,TX,76272,15000,0,,Pioneer Valley,,9670,,534,,,Sold,,,http://www.redfin.com/TX/Valley-View/24-Bonham-Ct-76272/home/161027413,NTREIS,14035267,N,Y,33.4884948,-97.0879406
PAST SALE,January-4-2019,Vacant Land,401 S Frontage Rd,Valley View,TX,76272,100000,0,,Railroad Add,,9104,,621,,,Sold,,,http://www.redfin.com/TX/Valley-View/401-S-Frontage-Rd-76272/home/73782600,NTREIS,13950341,N,Y,33.4905,-97.163296
PAST SALE,January-31-2020,Vacant Land,2322 Jodi Ln,Gainesville,TX,76240,17500,0,,Eastridge Estate,,8756,,229,,,Sold,,,http://www.redfin.com/TX/Gainesville/2322-Jodi-Ln-76240/home/73779718,NTREIS,14165419,N,Y,33.6514008,-97.1172622
PAST SALE,August-2-2019,Vacant Land,951 Stroud,Gainesville,TX,76240,69000,0,,Stroud Fh,,135472,,411,,,Sold,,,http://www.redfin.com/TX/Gainesville/951-Stroud-76240/home/143974580,NTREIS,13909938,N,Y,33.6029354,-97.1200568
PAST SALE,March-19-2019,Vacant Land,506 S Lee St,Valley View,TX,76272,29000,0,,Newton Sub,,5201,,547,,,Sold,,,http://www.redfin.com/TX/Valley-View/506-S-Lee-St-76272/home/73778109,NTREIS,13922459,N,Y,33.4847926,-97.1650319
PAST SALE,March-7-2020,Vacant Land,20 Pickens Ct,Valley View,TX,76272,19900,0,,Pioneer Valley,,15987,,193,,,Sold,,,http://www.redfin.com/TX/Valley-View/20-Pickens-Ct-76272/home/73778634,NTREIS,14127761,N,Y,33.4866909,-97.0805461
PAST SALE,May-4-2020,Vacant Land,261 Clark Dr Lot 258,Valley View,TX,76272,7000,0,,Pioneer Valley,,6665,,135,,,Sold,,,http://www.redfin.com/TX/Valley-View/261-Clark-Dr-76272/unit-258/home/171172360,NTREIS,14309065,N,Y,33.4777193,-97.0844607
PAST SALE,September-15-2020,Vacant Land,Knotted Oaks Court Rd,Valley View,TX,76272,74900,0,,Knotted Oaks,,57499,,1,,,Sold,,,http://www.redfin.com/TX/Valley-View/Knotted-Oaks-Court-RD-Unknown/home/170553949,NTREIS,14376285,N,Y,33.491426,-97.073402
PAST SALE,July-12-2019,Vacant Land,County Rd 2252,Valley View,TX,76272,69900,0,,Ranch The,,91912,,432,,10,Sold,,,http://www.redfin.com/TX/Unknown/County-Road-2252-76272/home/162481131,NTREIS,14050268,N,Y,33.475856,-97.077391
PAST SALE,April-16-2019,Vacant Land,0 Railroad,Gainesville,TX,76240,6000,0,,Scott Add,,21170,,519,,,Sold,,,http://www.redfin.com/TX/Gainesville/Railroad-Ave-76240/home/161237420,NTREIS,14058636,N,Y,33.628211,-97.140254
PAST SALE,July-31-2020,Vacant Land,1101 N Morris St,Gainesville,TX,76240,25000,0,,Bugg,,9627,,47,,,Sold,,,http://www.redfin.com/TX/Gainesville/1101-N-Morris-St-76240/home/73778812,NTREIS,14380210,N,Y,33.6363152,-97.1347809
PAST SALE,January-11-2019,Vacant Land,201 Fair Ave,Gainesville,TX,76240,23750,0,,Burris,,8625,,614,,,Sold,,,http://www.redfin.com/TX/Gainesville/201-Fair-Ave-76240/home/112939278,NTREIS,13983128,N,Y,33.6252514,-97.1273224
PAST SALE,December-6-2019,Vacant Land,12 Woodland Ct,Gainesville,TX,76240,35000,0,,Ridge The,,44867,,285,,,Sold,,,http://www.redfin.com/TX/Gainesville/12-Woodland-Ct-76240/home/169635056,NTREIS,14219895,N,Y,33.616745,-97.112023
PAST SALE,June-25-2019,Vacant Land,Woodland Ct,Gainesville,TX,76240,32000,0,,Ridge The,,44867,,449,,,Sold,,,http://www.redfin.com/TX/GAINESVILLE/WOODLAND-CT-76240/home/110246812,NTREIS,13987607,N,Y,33.616388,-97.112277
PAST SALE,May-13-2019,Vacant Land,1401 Anthony St,Gainesville,TX,76240,20000,0,,Powers Add,,19036,,492,,,Sold,,,http://www.redfin.com/TX/Gainesville/1401-Anthony-St-76240/home/73778672,NTREIS,14058628,N,Y,33.6087825,-97.1306492
PAST SALE,July-18-2019,Vacant Land,721 Anthony St,Gainesville,TX,76240,10000,0,,Rice Park,,55321,,426,,,Sold,,,http://www.redfin.com/TX/Gainesville/721-Anthony-St-76240/home/56301353,NTREIS,14030842,N,Y,33.6089211,-97.1364667
PAST SALE,September-16-2020,Vacant Land,311 Comanche Dr,Lake Kiowa,TX,76240,42500,0,,Lake Kiowa Map 12,,15987,,1,,276,Sold,,,http://www.redfin.com/TX/Gainesville/311-Comanche-Dr-76240/home/143835541,NTREIS,14367096,N,Y,33.5747049,-97.0039015
PAST SALE,February-27-2020,Vacant Land,Knotted Oaks Way Rd,Valley View,TX,76272,69900,0,,Knotted Oaks,,43560,,202,,,Sold,,,http://www.redfin.com/TX/Valley-View/Knotted-Oaks-Way-RD-76272/home/169465759,NTREIS,14186470,N,Y,33.4905,-97.0732
PAST SALE,April-3-2019,Vacant Land,130 County Road 278,Gainesville,TX,76240,60000,0,,Morris Jq,,158994,,532,,,Sold,,,http://www.redfin.com/TX/Unknown/130-County-Road-278-76240/home/160468512,NTREIS,14040996,N,Y,33.532449,-97.126866
PAST SALE,May-21-2020,Vacant Land,812 E Pecan St,Gainesville,TX,76240,12000,0,,Williams Add,,6534,,118,,,Sold,,,http://www.redfin.com/TX/Gainesville/812-E-Pecan-St-76240/home/73777614,NTREIS,14143307,N,Y,33.622575,-97.1373737
PAST SALE,July-3-2019,Vacant Land,Robinson,Valley View,TX,76272,35000,0,,Lockett Addition,,8000,,441,,,Sold,,,http://www.redfin.com/TX/Valley-View/Robinson-76272/home/147843192,NTREIS,13961621,N,Y,33.483554,-97.163089
PAST SALE,June-15-2020,Vacant Land,104 Lone Star Dr,Lake Kiowa,TX,76240,29900,0,,Lake Kiowa Map 10,,19950,,93,,266,Sold,,,http://www.redfin.com/TX/Gainesville/104-Lone-Star-Dr-76240/home/107350932,NTREIS,14221038,N,Y,33.5605086,-96.9997052
PAST SALE,February-8-2019,Vacant Land,131 Comanche Dr,Lake Kiowa,TX,76240,39900,0,,Lake Kiowa Map 12,,15769,,586,,200,Sold,,,http://www.redfin.com/TX/Gainesville/131-Comanche-Dr-76240/home/40467686,NTREIS,14009071,N,Y,33.5708386,-97.0032103
PAST SALE,October-29-2019,Vacant Land,Knotted Oaks Way,Valley View,TX,76272,69900,0,,Knotted Oaks Subdivision,,65340,,323,,,Sold,,,http://www.redfin.com/TX/Valley-View/Knotted-Oaks-WAY-Unknown/home/160689000,NTREIS,14043503,N,Y,33.494144,-97.07459
PAST SALE,February-28-2020,Vacant Land,65 Washington Rd,Valley View,TX,76272,30000,0,,Pioneer Valley,,16858,,201,,,Sold,,,http://www.redfin.com/TX/Valley-View/65-Washington-Rd-76272/home/161555608,NTREIS,14240209,N,Y,33.479972,-97.081178
PAST SALE,April-21-2020,Vacant Land,232 Colt Dr,Lake Kiowa,TX,76240,50000,0,,Lake Kiowa Map 10,,27922,,148,,273,Sold,,,http://www.redfin.com/TX/Gainesville/232-Colt-Dr-76240/home/35575144,NTREIS,14251788,N,Y,33.5586698,-96.9964562
PAST SALE,March-18-2019,Vacant Land,1308 Kiowa Dr W,Lake Kiowa,TX,76240,37500,0,,Lake Kiowa Map 11,,17468,,548,,266,Sold,,,http://www.redfin.com/TX/Gainesville/1308-Kiowa-Dr-W-76240/home/35593441,NTREIS,13983624,N,Y,33.5886086,-97.0215222
PAST SALE,December-31-2019,Vacant Land,104 Seminole Dr E,Lake Kiowa,TX,76240,79000,0,,Lake Kiowa,,13068,,260,,265,Sold,,,http://www.redfin.com/TX/Lake-Kiowa/104-Seminole-Dr-76240/home/168844664,NTREIS,14174772,N,Y,33.5632275,-97.0005998
PAST SALE,June-12-2019,Vacant Land,125 Shoshone Dr,Lake Kiowa,TX,76240,38000,0,,Lake Kiowa Map 4,,19254,,462,,266,Sold,,,http://www.redfin.com/TX/Gainesville/125-Shoshone-Dr-76240/home/113720309,NTREIS,14036298,N,Y,33.5589526,-97.0013518
PAST SALE,November-6-2018,Vacant Land,605 Potter St,Gainesville,TX,76240,5000,0,,Montgomery Add,,7492,,680,,,Sold,,,http://www.redfin.com/TX/Gainesville/605-Potter-St-76240/home/73778174,NTREIS,13923171,N,Y,33.6341205,-97.1500061
PAST SALE,October-16-2018,Vacant Land,County Rd 203,Collinsville,TX,76233,60000,0,,Mt Zion Estates,,168577,,701,,,Sold,,,http://www.redfin.com/TX/Unknown/Unknown-76233/home/147155314,NTREIS,13939216,N,Y,33.53596,-96.965972
PAST SALE,September-4-2020,Vacant Land,402 Kiowa Dr W,Lake Kiowa,TX,76240,75000,0,,Lake Kiowa,,15290,,12,,260,Sold,,,http://www.redfin.com/TX/Gainesville/402-Kiowa-Dr-W-76240/home/103794366,NTREIS,14353898,N,Y,33.5607279,-97.0189715
PAST SALE,September-25-2019,Vacant Land,724 N Clements St,Gainesville,TX,76240,22000,0,,Woodsmith,,8015,,357,,,Sold,,,http://www.redfin.com/TX/Gainesville/724-N-Clements-St-76240/home/107351361,NTREIS,14164508,N,Y,33.6314292,-97.1320468
PAST SALE,February-22-2019,Vacant Land,Fm 3164,Gainesville,TX,76240,44000,0,,Hamilton J,,72745,,572,,,Sold,,,http://www.redfin.com/TX/Unknown/FM3164-76240/home/148426911,NTREIS,14027329,N,Y,33.607292,-97.009664
PAST SALE,August-22-2019,Vacant Land,370 KIRBY,Callisburg,TX,76240,52500,0,,FCSL 1248 BLOCK 12,,130680,,391,,,Sold,,,http://www.redfin.com/TX/Callisburg/370-Kirby-St-76240/home/73777699,NTREIS,14074154,N,Y,33.7020399,-97.0217241
PAST SALE,August-6-2020,Vacant Land,County Rd 494,Muenster,TX,76252,40000,0,,Tom Hesse Sub,,22651,,41,,,Sold,,,http://www.redfin.com/TX/Muenster/County-Road-494-76252/home/170215174,NTREIS,14253688,N,Y,33.663343,-97.384868
PAST SALE,October-18-2019,Vacant Land,N Maple St,Muenster,TX,76252,25000,0,,Muenster,,17424,,334,,,Sold,,,http://www.redfin.com/TX/MUENSTER/MAPLE-76252/home/107347600,NTREIS,14128351,N,Y,33.649861,-97.380945
PAST SALE,,Vacant Land,526 Co Rd 150,Gainesville,TX,76240,38000,,,,,130680,,,,,,,,http://www.redfin.com/TX/Gainesville/526-Co-Rd-150-76240/home/73780195,,,N,Y,33.6242564,-97.009012
PAST SALE,October-16-2018,Vacant Land,Lot 5 County Rd 203,Collinsville,TX,76233,60000,,,Mt Zion Estates,,168577,,701,,,Sold,,,http://www.redfin.com/TX/Collinsville/Unknown-76233/home/147154418,HARMLS,40157711,N,Y,33.536045,-96.965771
PAST SALE,June-22-2020,Vacant Land,CR 200,Sanger,TX,76266,65000,0,,"CR 200 Estates Addition, Phase 1",,43560,,86,,,Sold,,,http://www.redfin.com/TX/Sanger/County-Road-200-Unknown/home/170946529,NTREIS,14206523,N,Y,33.424672,-97.196475
PAST SALE,September-18-2018,Vacant Land,County Rd 2252,Valley View,TX,76272,54900,0,,Ranch The,,87556,,729,,10,Sold,,,http://www.redfin.com/TX/Unknown/Unknown-76272/home/146983369,NTREIS,13928683,N,Y,33.475856,-97.077391
