SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-11-2019,Vacant Land,108 Water Garden Dr,Waxahachie,TX,75165,70000,0,,Estates Of Garden Valley,,16771,,461,,33,Sold,,,http://www.redfin.com/TX/Waxahachie/108-Water-Garden-Dr-75165/home/110012637,NTREIS,14141174,N,Y,32.4197117,-96.8159015
PAST SALE,November-27-2019,Vacant Land,226 Henrietta St,Waxahachie,TX,75165,35000,0,,Thompson,,8799,,414,,,Sold,,,http://www.redfin.com/TX/Waxahachie/226-Henrietta-St-75165/home/173706456,NTREIS,14159094,N,Y,32.377971,-96.837388
PAST SALE,July-15-2020,Vacant Land,708 Dr Martin Luther King Jr Blvd,Waxahachie,TX,75165,40000,0,,Fairview,,10019,,183,,,Sold,,,http://www.redfin.com/TX/WAXAHACHIE/708-DR-MARTIN-LUTHER-KING-JR-BLVD-75165/home/33542355,NTREIS,14370798,N,Y,32.382007,-96.839485
PAST SALE,August-9-2019,Vacant Land,2507 S Hampton Rd,Glenn Heights,TX,75154,80000,0,,Cinnamon Springs I Rev 1.539 acres,,67039,,524,,,Sold,,,http://www.redfin.com/TX/Glenn-Heights/2507-S-Hampton-Rd-75154/home/145469151,NTREIS,14040507,N,Y,32.5401292,-96.8567517
PAST SALE,August-2-2019,Vacant Land,130 W Overhill Dr,Glenn Heights,TX,75154,19000,0,,Lindell Estates,,10019,,531,,,Sold,,,http://www.redfin.com/TX/Red-Oak/130-Overhill-Dr-75154/home/33542482,NTREIS,14141326,N,Y,32.5451222,-96.8482545
PAST SALE,May-14-2020,Vacant Land,201 Lake Shore Ln,Glenn Heights,TX,75154,45000,0,,Lindell Estates,,10237,,245,,,Sold,,,http://www.redfin.com/TX/Red-Oak/201-Lakeshore-Ln-75154/home/110011460,NTREIS,14331010,N,Y,32.5432439,-96.846747
PAST SALE,February-15-2019,Vacant Land,2433 Meridian Pl,Midlothian,TX,76065,96000,0,,Parks Of Somercrest,,16553,,699,,163,Sold,,,http://www.redfin.com/TX/Midlothian/2433-Meridian-Pl-76065/home/167525079,NTREIS,13769680,N,Y,32.456221,-96.965854
PAST SALE,April-1-2019,Vacant Land,1219 Lynn Way,Waxahachie,TX,75165,62000,0,,Delanie Park,,43560,,654,,,Sold,,,http://www.redfin.com/TX/Waxahachie/1219-Lynn-Way-75165/home/104320315,NTREIS,14019596,N,Y,32.4686175,-96.8112472
PAST SALE,June-16-2020,Vacant Land,7231 Dillon Cir,Waxahachie,TX,75167,95000,0,,Long Branch Estates,,110599,,212,,,Sold,,,http://www.redfin.com/TX/Waxahachie/7231-Dillon-CIR-75167/home/170222810,NTREIS,14254679,N,Y,32.38106,-96.853804
PAST SALE,February-14-2020,Vacant Land,2 John Davis Rd,Italy,TX,76651,65000,0,,E D Harrsion,,106722,,335,,,Sold,,,http://www.redfin.com/TX/Italy/2-John-Davis-Rd-76651/home/167186510,NTREIS,14133858,N,Y,32.1773662,-96.9066004
PAST SALE,April-26-2019,Vacant Land,640 Ewing Rd,Ferris,TX,75125,54900,0,,Jw Baker,,56323,,629,,,Sold,,,http://www.redfin.com/TX/Ferris/640-Ewing-Rd-75125/home/160535652,NTREIS,14028803,N,Y,32.5074602,-96.6834549
PAST SALE,February-11-2019,Vacant Land,1 Palmyra Rd,Ferris,TX,75125,49900,0,,Jw Baker,,45869,,703,,,Sold,,,http://www.redfin.com/TX/Ferris/1-Palmyra-Rd-75125/home/173704193,NTREIS,13966255,N,Y,32.496093,-96.70503
PAST SALE,September-13-2019,Vacant Land,2619 Wells Ct,Cedar Hill,TX,75104,75000,0,,Lake Ridge Sec 21,,43691,,489,,31,Sold,,,http://www.redfin.com/TX/Cedar-Hill/2619-Wells-Ct-75104/home/30732074,NTREIS,14094616,N,Y,32.5482862,-97.008494
PAST SALE,October-9-2020,Vacant Land,2506 Hardwick Ln,Cedar Hill,TX,75104,99900,0,,Lake Ridge,,44039,,97,,31,Sold,,,http://www.redfin.com/TX/Cedar-Hill/2506-Hardwick-Ln-75104/home/147415912,NTREIS,14074632,N,Y,32.5413957,-97.0054473
PAST SALE,August-30-2019,Vacant Land,2480 Creekwood Dr,Cedar Hill,TX,75104,72500,0,,Lake Ridge Sec 17,,57281,,503,,31,Sold,,,http://www.redfin.com/TX/Cedar-Hill/2480-Creekwood-Dr-75104/home/33693418,NTREIS,14100673,N,Y,32.5473639,-97.003279
PAST SALE,November-21-2019,Vacant Land,2710 Mandy Ct,Cedar Hill,TX,75104,80000,0,,Lake Ridge Sec 21,,45215,,420,,375,Sold,,,http://www.redfin.com/TX/CEDAR-HILL/2710-MANDY-CT-75104/home/33543044,NTREIS,14196931,N,Y,32.54671,-97.012573
PAST SALE,July-10-2020,Vacant Land,137 Old Bridge Rd,Waxahachie,TX,75165,98000,0,,Estates Of Garden Valley,,16074,,188,,33,Sold,,,http://www.redfin.com/TX/Waxahachie/137-Old-Bridge-Rd-75165/home/110012539,NTREIS,13937171,N,Y,32.4199586,-96.808942
PAST SALE,July-2-2019,Vacant Land,5150 Antelope Trl,Midlothian,TX,76065,69000,0,,Buffalo Hills #1,,32801,,562,,,Sold,,,http://www.redfin.com/TX/Midlothian/5150-Antelope-Trl-76065/home/33608981,NTREIS,14117266,N,Y,32.4877178,-97.0669238
