SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-2-2018,Vacant Land,81 Timber Bank Dr,Gordonville,TX,76245,181900,0,,Palisades Ph 3,,13504,,576,,83,Sold,,,http://www.redfin.com/TX/Unknown/Timber-Bank-Dr-76245/home/146433920,NTREIS,13902084,N,Y,33.854162,-96.886861
PAST SALE,June-16-2019,Vacant Land,26 Lost Tree Ct,Gordonville,TX,76245,111300,0,,Palisades Ph 3,,7797,,380,,83,Sold,,,http://www.redfin.com/TX/Gordonville/26-Lost-Tree-Ct-76245/home/148571297,NTREIS,13996282,N,Y,33.855025,-96.887929
PAST SALE,November-11-2018,Vacant Land,160 Castle Pines Cir,Gordonville,TX,76245,128400,0,,Castle Pines,,16379,,597,,83,Sold,,,http://www.redfin.com/TX/Gordonville/160-Castle-Pines-Cir-76245/home/146700941,NTREIS,13914457,N,Y,33.8332135,-96.9030841
PAST SALE,October-6-2019,Vacant Land,550 Palisades Dr,Gordonville,TX,76245,229900,0,,Palisades Ph 2,,14854,,268,,83,Sold,,,http://www.redfin.com/TX/Gordonville/550-Palisades-Dr-76245/home/146702377,NTREIS,13914685,N,Y,33.8593278,-96.8913494
PAST SALE,July-31-2018,Vacant Land,30 Coyote Creek Dr,Gordonville,TX,76245,10500,0,,Rock Creek,,11195,,700,,83,Sold,,,http://www.redfin.com/TX/Gordonville/30-Coyote-Creek-Dr-76245/home/40326497,NTREIS,13806876,N,Y,33.8175338,-96.9043731
PAST SALE,June-15-2020,Vacant Land,Dublin Cir,Gordonville,TX,76245,15000,0,,Muirfield Add,,7579,,15,,83,Sold,,,http://www.redfin.com/TX/GORDONVILLE/DUBLIN-CIR-76245/home/40332980,NTREIS,13968806,N,Y,33.830371,-96.90457
PAST SALE,May-20-2020,Vacant Land,Dublin Cir,Gordonville,TX,76245,22000,0,,MUIRFIELD ADDITION,,11805,,41,,,Sold,,,http://www.redfin.com/TX/GORDONVILLE/DUBLIN-CIR-76245/home/101329817,NTREIS,14267137,N,Y,33.827918,-96.902647
PAST SALE,July-28-2019,Vacant Land,202 Pine Hills Ln,Gordonville,TX,76245,64900,0,,Palisades Ph 3,,9104,,338,,83,Sold,,,http://www.redfin.com/TX/Gordonville/202-Pine-Hls-76245/home/148570161,NTREIS,13995993,N,Y,33.8554128,-96.8867294
PAST SALE,October-25-2018,Vacant Land,Dublin Cir,Gordonville,TX,76245,10000,0,,Muirfield Add,,7579,,614,,83,Sold,,,http://www.redfin.com/TX/GORDONVILLE/DUBLIN-CIR-76245/home/101329720,NTREIS,13699531,N,Y,33.831926,-96.904477
PAST SALE,December-27-2019,Vacant Land,0 Bear Lakes Dr,Gordonville,TX,76245,13000,0,,Bear Lakes Add,,13416,,186,,104,Sold,,,http://www.redfin.com/TX/GORDONVILLE/BEAR-LAKES-DR-76245/home/33551153,NTREIS,14108888,N,Y,33.850607,-96.894333
PAST SALE,March-25-2019,Vacant Land,207 Pine Hills Ln,Gordonville,TX,76245,144300,0,,Palisades Ph 3,,10149,,463,,83,Sold,,,http://www.redfin.com/TX/Gordonville/207-Pine-Hls-76245/home/109651838,NTREIS,13996309,N,Y,33.855163,-96.88757
PAST SALE,May-21-2020,Vacant Land,15 Dublin Cir,Gordonville,TX,76245,9000,0,,Muirfield Add,,7187,,40,,104,Sold,,,http://www.redfin.com/TX/Gordonville/15-Dublin-Cir-76245/home/144901655,NTREIS,14054465,N,Y,33.82977,-96.9032281
PAST SALE,June-24-2020,Vacant Land,2214 Carriage Estates Rd,Sherman,TX,75092,46000,0,,Carriage House Estates 3r Repl,,43560,,6,,,Sold,,,http://www.redfin.com/TX/Sherman/2214-Carriage-Estates-Rd-75092/home/168868144,NTREIS,14176149,N,Y,33.649417,-96.698486
PAST SALE,November-22-2019,Vacant Land,2901 Preston Clb,Sherman,TX,75092,20000,0,,Preston Club,,13068,,221,,35,Sold,,,http://www.redfin.com/TX/Sherman/2901-Preston-Club-Dr-75092/home/33669296,NTREIS,14115333,N,Y,33.662538,-96.707145
PAST SALE,January-13-2020,Vacant Land,5331 OLD SHERMAN,Whitesboro,TX,76273,60000,0,,LENOX,,217800,,169,,,Sold,,,http://www.redfin.com/TX/Whitesboro/5331-Old-Sherman-Rd-76273/home/168951925,NTREIS,14180571,N,Y,33.6473968,-96.8712315
PAST SALE,September-25-2019,Vacant Land,7 Baker Rd,Sherman,TX,75090,69000,0,,MCGLOTHLIN,,307664,1900,279,,,Sold,,,http://www.redfin.com/TX/Sherman/7-Baker-Rd-75090/home/167143545,NTREIS,14105467,N,Y,33.663367,-96.585884
PAST SALE,September-20-2019,Vacant Land,0 W Lamberth,Sherman,TX,75090,232120,0,,G-1020,,442134,,284,,,Sold,,,http://www.redfin.com/TX/Sherman/E-Lamberth-Rd-Unknown/home/33540663,NTREIS,14171321,N,Y,33.658518,-96.631514
